lat,lon,category,sub_category,tags
41.8812983,-87.647137,shop,massage,"{'addr:floor': '1', 'addr:housenumber': '9', 'addr:street': 'South Halsted Street', 'check_date': '2025-02-11', 'level': '0', 'name': 'The NOW', 'shop': 'massage'}"
41.8813014,-87.6882537,office,insurance,"{'addr:housenumber': '2444', 'addr:street': 'West Madison Street', 'brand': 'Allstate', 'brand:wikidata': 'Q2645636', 'check_date': '2023-08-30', 'name': 'Allstate - Robert McMurtry', 'office': 'insurance'}"
41.8813022,-87.6665348,tourism,artwork,"{'artwork_type': 'sculpture', 'tourism': 'artwork'}"
41.8813066,-87.6879822,shop,hairdresser,"{'addr:housenumber': '2438', 'addr:street': 'West Madison Street', 'check_date': '2023-08-30', 'name': 'Another Level Units', 'shop': 'hairdresser'}"
41.8813098,-87.6295346,amenity,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'Divvy', 'brand:wikidata': 'Q16973938', 'capacity': '23', 'divvy:id': '49', 'fee': 'yes', 'name': 'Dearborn St & Monroe St', 'network': 'Divvy', 'network:wikidata': 'Q16973938', 'network:wikipedia': 'en:Divvy', 'opening_hours': '24/7', 'operator': 'Lyft', 'operator:type': 'private', 'operator:wikidata': 'Q17077936', 'operator:wikipedia': 'en:Lyft', 'payment:app': 'yes', 'payment:credit_cards': 'yes'}"
41.8813142,-87.6355969,amenity,loading_dock,{'amenity': 'loading_dock'}
41.8813154,-87.6498992,healthcare,optometrist,"{'addr:city': 'Chicago', 'addr:floor': '1', 'addr:housenumber': '14', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'South Peoria Street', 'check_date': '2024-12-15', 'healthcare': 'optometrist', 'level': '0', 'name': 'West Loop Eye Care', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes'}"
41.8813155,-87.6878952,tourism,gallery,"{'addr:housenumber': '2436', 'addr:street': 'West Madison Street', 'check_date': '2023-08-30', 'name': 'DragonFLY Gallert & Creative Spaces', 'tourism': 'gallery', 'website': 'https://www.dragonflygallery.space/'}"
41.8813156,-87.6722425,public_transport,platform,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & United Center', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '17537', 'shelter': 'no'}"
41.8813193,-87.6819455,public_transport,platform,"{'bench': 'no', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Leavitt', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '17599', 'shelter': 'no'}"
41.8813202,-87.6398037,amenity,bicycle_parking,"{'access': 'yes', 'amenity': 'bicycle_parking', 'bicycle_parking': 'stands', 'capacity': '4', 'covered': 'no', 'fee': 'no'}"
41.8813211,-87.676843,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Damen', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '428'}"
41.8813245,-87.6763741,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Damen', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '469'}"
41.8813273,-87.6761308,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & United Center', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '17536'}"
41.8813287,-87.678809,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Hoyne', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '470'}"
41.8813375,-87.6684569,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': '1633 W Madison', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '4727', 'shelter': 'yes'}"
41.8813411,-87.665226,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '1519', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'alt_name': ""Dunkin' Donuts"", 'amenity': 'fast_food', 'brand': ""Dunkin'"", 'brand:wikidata': 'Q847743', 'cuisine': 'donut;coffee_shop', 'drive_through': 'no', 'name': ""Dunkin'"", 'opening_hours': 'Mo-Fr 04:30-18:00; Sa 05:30-16:00; Su 05:30-15:00', 'phone': '+1 773-329-0460', 'ref': '350099', 'takeaway': 'yes', 'website': 'https://locations.dunkindonuts.com/en/il/chicago/1519-w-madison-st/350099'}"
41.8813421,-87.6694632,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Paulina', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '431', 'shelter': 'no'}"
41.8813455,-87.6372579,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8813476,-87.632848,amenity,loading_dock,{'amenity': 'loading_dock'}
41.8813479,-87.6649645,amenity,fast_food,"{'addr:city': 'Chicago', 'addr:housenumber': '1501', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'fast_food', 'branch': 'West Loop', 'brand': ""Harold's Chicken Shack"", 'brand:wikidata': 'Q5659832', 'cuisine': 'chicken', 'drive_through': 'no', 'name': ""Harold's Chicken Shack"", 'opening_hours': 'Mo-Th 09:30-22:00; Fr 09:00-24:00; Sa 11:00-05:00; Su 11:00-21:00', 'phone': '+1-312-226-9866', 'takeaway': 'yes', 'website': 'https://haroldswestloop.com/'}"
41.8813495,-87.6747499,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & United Center (1900 W)', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '429'}"
41.8813524,-87.678823,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Hoyne', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '470', 'shelter': 'no'}"
41.8813535,-87.6745001,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & United Center (1900 W)', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '468'}"
41.8813543,-87.6247439,amenity,school,"{'amenity': 'school', 'ele': '184', 'gnis:feature_id': '1831425', 'name': 'National College of Education Urban Campus'}"
41.8813563,-87.6670878,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Ashland', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '432', 'shelter': 'yes', 'tactile_paving': 'no'}"
41.8813576,-87.625362,amenity,loading_dock,"{'amenity': 'loading_dock', 'door': 'overhead'}"
41.8813584,-87.6645878,shop,sports,"{'addr:city': 'Chicago', 'addr:housenumber': '1501', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'name': ""Gunzo's Sports Center"", 'opening_hours': 'Mo-Fr 10:00-21:00; Sa 10:00-18:00; Su 10:00-17:00', 'phone': '+1-312-432-9433', 'shop': 'sports', 'sport': 'ice_hockey', 'website': 'https://www.gunzos.com'}"
41.8813656,-87.6332459,amenity,loading_dock,{'amenity': 'loading_dock'}
41.8813672,-87.6318972,amenity,fast_food,"{'amenity': 'fast_food', 'cuisine': 'mexican', 'name': 'Burrito Beach'}"
41.8813708,-87.6345245,amenity,loading_dock,"{'amenity': 'loading_dock', 'door': 'opening'}"
41.8813727,-87.6317271,amenity,restaurant,"{'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Silk Road of Chicago'}"
41.8813758,-87.6203302,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8813777,-87.6235021,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8813884,-87.6763738,public_transport,platform,"{'bench': 'yes', 'bin': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Madison & Damen', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '469', 'shelter': 'no', 'tactile_paving': 'no'}"
41.8813898,-87.6722396,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & United Center', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '17537'}"
41.8813907,-87.6721859,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Wood', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '15090'}"
41.8813951,-87.6719139,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Wood', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '430'}"
41.8813976,-87.6336281,amenity,restaurant,"{'amenity': 'restaurant', 'name': 'Mezza'}"
41.8814044,-87.6474502,amenity,waste_basket,"{'amenity': 'waste_basket', 'waste': 'trash'}"
41.8814045,-87.6263734,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '18', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'restaurant', 'cuisine': 'asian', 'name': 'Jiao By Qing Xiang Yuan Dumplings', 'phone': '+1 (773) 598-4093', 'website': 'https://heyjiao.com'}"
41.881407,-87.6211959,amenity,bench,{'amenity': 'bench'}
41.8814084,-87.6259452,amenity,cafe,"{'addr:city': 'Chicago', 'addr:housenumber': '33', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'amenity': 'cafe', 'name': 'Goddess and the Baker', 'opening_hours': 'Mo-Fr 08:00-20:00; Sa 08:00-20:00; Su 08:00-18:00', 'outdoor_seating': 'yes', 'phone': '+1-312-877-5176', 'website': 'https://www.goddessandthebaker.com/'}"
41.8814089,-87.6178808,amenity,parking_entrance,"{'amenity': 'parking_entrance', 'level': '-2'}"
41.8814091,-87.6178517,amenity,parking_entrance,"{'amenity': 'parking_entrance', 'level': '-1'}"
41.8814133,-87.674897,amenity,bicycle_rental,"{'amenity': 'bicycle_rental', 'brand': 'Divvy', 'brand:wikidata': 'Q16973938', 'capacity': '15', 'divvy:id': '215', 'fee': 'yes', 'name': 'Damen Ave & Madison St', 'network': 'Divvy', 'network:wikidata': 'Q16973938', 'network:wikipedia': 'en:Divvy', 'opening_hours': '24/7', 'operator': 'Lyft', 'operator:type': 'private', 'operator:wikidata': 'Q17077936', 'operator:wikipedia': 'en:Lyft', 'payment:app': 'yes', 'payment:credit_cards': 'yes'}"
41.8814165,-87.6289457,amenity,restaurant,"{'amenity': 'restaurant', 'cuisine': 'steak_house', 'name': 'Rosebud Prime', 'name:en': 'Rosebud Prime'}"
41.8814165,-87.6351174,amenity,restaurant,"{'amenity': 'restaurant', 'brand': 'Noodles & Company', 'brand:wikidata': 'Q7049673', 'cuisine': 'pasta', 'name': 'Noodles & Company'}"
41.8814212,-87.6640256,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Laflin', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '15279', 'shelter': 'yes'}"
41.8814251,-87.6245582,amenity,bicycle_parking,"{'access': 'yes', 'amenity': 'bicycle_parking', 'bicycle_parking': 'stands', 'colour': 'black', 'count': '2', 'covered': 'no', 'fee': 'no', 'indoor': 'no'}"
41.8814261,-87.6499021,amenity,prep_school,"{'addr:city': 'Chicago', 'addr:floor': '1', 'addr:housenumber': '8', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'South Peoria Street', 'amenity': 'prep_school', 'brand': 'Mathnasium', 'brand:wikidata': 'Q6787302', 'check_date': '2024-12-15', 'level': '0', 'name': 'Mathnasium'}"
41.8814274,-87.6694643,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Paulina', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '431'}"
41.8814326,-87.6690673,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Paulina', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '466'}"
41.8814329,-87.6339806,amenity,parking_entrance,"{'amenity': 'parking_entrance', 'parking': 'multi-storey'}"
41.8814353,-87.6235371,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8814378,-87.6744965,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & United Center (1900 W)', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '468', 'shelter': 'yes'}"
41.8814395,-87.6222056,amenity,bench,"{'amenity': 'bench', 'backrest': 'no'}"
41.8814404,-87.6684585,public_transport,stop_position,"{'bus': 'yes', 'name': '1633 W Madison', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '4727'}"
41.8814483,-87.6471378,leisure,fitness_centre,"{'addr:floor': '1', 'addr:housenumber': '7', 'addr:street': 'South Halsted Street', 'brand': '[solidcore]', 'brand:wikidata': 'Q124429271', 'check_date': '2025-02-11', 'leisure': 'fitness_centre', 'level': '0', 'name': 'Solidcore'}"
41.8814504,-87.6371778,amenity,bank,"{'amenity': 'bank', 'atm': 'yes', 'brand': 'Chase', 'brand:wikidata': 'Q524629', 'check_date': '2024-09-17', 'check_date:opening_hours': '2024-09-17', 'drive_through': 'no', 'name': 'Chase', 'opening_hours': 'Mo-Fr 09:00-17:00; Sa-Su closed', 'operator': 'Chase', 'phone': '+1 312-258-2150', 'website': 'https://locator.chase.com/il/chicago/30-s-wacker-dr'}"
41.8814508,-87.6618837,public_transport,platform,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Loomis', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '16049', 'shelter': 'no'}"
41.8814572,-87.6415963,leisure,fitness_centre,"{'addr:floor': '1', 'addr:housenumber': '10', 'addr:street': 'South Clinton Street', 'branch': 'West Loop', 'check_date': '2024-11-09', 'leisure': 'fitness_centre', 'level': '0', 'name': 'FFC', 'opening_hours': 'Mo-Th 05:00-23:00; Fr 05:00-21:00; Sa-Su 07:00-20:00', 'website': 'https://ffc.com'}"
41.8814592,-87.6670897,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Ashland', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '432'}"
41.8814611,-87.631038,shop,copyshop,"{'amenity': 'post_office', 'brand': 'FedEx Office', 'brand:wikidata': 'Q474379', 'name': 'FedEx Office', 'shop': 'copyshop'}"
41.8814676,-87.6474668,public_transport,platform,"{'bench': 'no', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'yes', 'name': 'Halsted & Madison', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '15008', 'shelter': 'no'}"
41.8814686,-87.6721871,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Wood', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '15090', 'shelter': 'yes'}"
41.8814695,-87.6664422,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Ashland', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '465'}"
41.8814708,-87.6473527,public_transport,stop_position,"{'bus': 'yes', 'name': 'Halsted & Madison', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '15008'}"
41.8814712,-87.635462,amenity,fast_food,"{'amenity': 'fast_food', 'brand': 'Potbelly', 'brand:wikidata': 'Q7234777', 'cuisine': 'sandwich', 'name': 'Potbelly', 'official_name': 'Potbelly Sandwich Works', 'takeaway': 'yes'}"
41.8814716,-87.6742028,historic,memorial,"{'historic': 'memorial', 'memorial': 'plaque', 'name': 'Chicago Stadium', 'subject:wikidata': 'Q2703852', 'subject:wikipedia': 'en:Chicago Stadium', 'wikidata': 'Q2703852', 'wikipedia': 'en:Chicago Stadium'}"
41.8814724,-87.6532669,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '1027', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'restaurant', 'check_date': '2024-11-22', 'cuisine': 'italian', 'name': 'Viaggio Ristorante & Lounge', 'opening_hours': 'Su-Th 16:00-21:00; Fr-Sa 16:00-22:00', 'phone': '+1-312-829-3333', 'website': 'https://www.viaggiochicago.com/'}"
41.8814731,-87.6496196,amenity,bicycle_parking,"{'access': 'yes', 'amenity': 'bicycle_parking', 'bicycle_parking': 'stands', 'capacity': '2', 'covered': 'no', 'fee': 'no'}"
41.8814852,-87.6539786,amenity,ice_cream,"{'addr:city': 'Chicago', 'addr:housenumber': '1047', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'ice_cream', 'check_date': '2024-11-22', 'name': 'Cone Gourmet Ice Cream', 'opening_hours': 'Mo-Th 15:00-22:00; Fr-Sa 13:00-00:00; Su 13:00-23:00', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'phone': '+1-312-666-5111', 'website': 'https://conechicago.com/', 'wheelchair': 'yes'}"
41.8814854,-87.6233816,tourism,artwork,"{'artist_name': 'Yvonne Domenge', 'artwork_type': 'sculpture', 'name': 'Interconnected', 'tourism': 'artwork', 'wheelchair': 'yes'}"
41.8814902,-87.6690417,public_transport,platform,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Paulina', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '466', 'shelter': 'yes'}"
41.8814931,-87.6597556,public_transport,platform,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Throop', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '435', 'shelter': 'yes', 'wheelchair': 'yes'}"
41.881496,-87.642795,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8815012,-87.6556577,amenity,bar,"{'addr:city': 'Chicago', 'addr:housenumber': '1133', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'bar', 'check_date': '2024-07-08', 'name': 'Third Rail Tavern', 'opening_hours': 'Mo-Th 16:30-23:00; Fr 12:00-23:00; Sa-Su 10:30-23:00', 'phone': '+1-312-432-9107', 'wheelchair': 'yes'}"
41.8815016,-87.6245521,amenity,bicycle_parking,"{'access': 'yes', 'amenity': 'bicycle_parking', 'bicycle_parking': 'stands', 'colour': 'black', 'count': '2', 'covered': 'no', 'fee': 'no', 'indoor': 'no'}"
41.8815019,-87.6530992,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '1025', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'restaurant', 'brand': ""Jet's Pizza"", 'brand:wikidata': 'Q16997713', 'check_date': '2024-07-30', 'cuisine': 'pizza', 'name': ""Jet's Pizza""}"
41.8815022,-87.659737,amenity,waste_basket,"{'amenity': 'waste_basket', 'material': 'metal'}"
41.8815029,-87.6259887,amenity,parking_entrance,{'amenity': 'parking_entrance'}
41.8815043,-87.674204,tourism,artwork,"{'artwork_type': 'sculpture', 'name': 'Chicago Blackhawks 75th Anniversary Sculpture', 'subject:wikidata': 'Q209636', 'subject:wikipedia': 'en:Chicago Blackhawks', 'tourism': 'artwork', 'wikidata': 'Q209636', 'wikipedia': 'en:Chicago Blackhawks'}"
41.8815051,-87.6642364,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Laflin', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '464'}"
41.8815052,-87.6555558,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '1131', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'restaurant', 'cuisine': 'sushi;ramen', 'name': 'Sumu Tokyo Ramen & Sushi', 'opening_hours': 'Mo-Th 11:00-21:30; Fr 11:00-22:30; Sa 12:00-22:30; Su 12:00-21:30', 'phone': '+1-312-997-9988', 'website': 'https://www.sumuramen.com/'}"
41.8815084,-87.6640357,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Laflin', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '15279'}"
41.8815089,-87.6554017,shop,books,"{'addr:city': 'Chicago', 'addr:housenumber': '1127', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'name': 'Madison Street Books', 'shop': 'books'}"
41.8815116,-87.6163226,leisure,slipway,"{'access': 'private', 'leisure': 'slipway', 'surface': 'wood'}"
41.8815177,-87.6530232,shop,beauty,"{'addr:city': 'Chicago', 'addr:housenumber': '1023', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'beauty': 'nails', 'check_date': '2024-07-30', 'name': 'NAIL¨¤CARTE', 'shop': 'beauty'}"
41.8815189,-87.6410787,amenity,bicycle_parking,"{'access': 'yes', 'amenity': 'bicycle_parking', 'bicycle_parking': 'stands', 'capacity': '16', 'covered': 'no', 'fee': 'no'}"
41.8815274,-87.6573696,public_transport,platform,"{'bench': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Madison & Racine', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '436', 'shelter': 'yes', 'wheelchair': 'yes'}"
41.8815277,-87.6560432,amenity,parking_entrance,"{'access': 'private', 'amenity': 'parking_entrance'}"
41.8815293,-87.624671,amenity,restaurant,"{'addr:city': 'Chicago', 'addr:housenumber': '18', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Michigan Avenue', 'amenity': 'restaurant', 'name': 'Acanto', 'phone': '+1-312-578-0763', 'website': 'https://www.acantochicago.com/'}"
41.8815318,-87.6543719,amenity,pub,"{'addr:city': 'Chicago', 'addr:housenumber': '1061', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'pub', 'check_date': '2024-11-22', 'cuisine': 'american', 'name': 'Black Barrel Tavern', 'opening_hours': 'Mo-Tu 11:00-01:00; We-Fr 11:00-02:00; Sa 10:00-03:00; Su 10:00-24:00', 'phone': '+1-773-280-5500', 'website': 'https://www.blackbarrelchicago.com/'}"
41.8815323,-87.6518413,shop,dry_cleaning,"{'addr:city': 'Chicago', 'addr:housenumber': '949', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'addr:unit': '48', 'check_date': '2024-07-23', 'name': 'Morgan Cleaners', 'shop': 'dry_cleaning'}"
41.8815374,-87.6395532,amenity,bicycle_parking,"{'access': 'yes', 'amenity': 'bicycle_parking', 'bicycle_parking': 'stands', 'capacity': '8', 'covered': 'no', 'fee': 'no'}"
41.8815376,-87.6491294,amenity,veterinary,"{'amenity': 'veterinary', 'check_date': '2024-10-23', 'name': 'Bond Vet'}"
41.8815406,-87.6620483,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Loomis', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '463'}"
41.8815422,-87.6522577,amenity,cafe,"{'addr:city': 'Chicago', 'addr:housenumber': '1001', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'cafe', 'branch': 'Madison & Morgan', 'brand': 'Starbucks', 'brand:wikidata': 'Q37158', 'cuisine': 'coffee_shop', 'name': 'Starbucks', 'official_name': 'Starbucks Coffee', 'phone': '+1 312-421-7073', 'takeaway': 'yes', 'website': 'https://www.starbucks.com/store-locator/store/16352/madison-morgan-1001-a-west-madison-avenue-chicago-il-606072007-us', 'wheelchair': 'yes'}"
41.8815434,-87.6618813,public_transport,stop_position,"{'bus': 'yes', 'name': 'Madison & Loomis', 'network': 'CTA', 'operator': 'Chicago Transit Authority', 'public_transport': 'stop_position', 'ref': '16049'}"
41.8815479,-87.6664382,public_transport,platform,"{'bench': 'no', 'bin': 'no', 'bus': 'yes', 'departures_board': 'realtime', 'highway': 'bus_stop', 'name': 'Madison & Ashland', 'network': 'CTA', 'network:wikidata': 'Q117309', 'network:wikipedia': 'en:Chicago Transit Authority', 'operator': 'Chicago Transit Authority', 'public_transport': 'platform', 'ref': '465', 'shelter': 'no'}"
41.8815513,-87.64886,shop,beauty,"{'addr:city': 'Chicago', 'addr:housenumber': '841', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'beauty': 'hair_removal;skin_care', 'brand': 'LaserAway', 'brand:wikidata': 'Q119982751', 'check_date': '2024-10-23', 'name': 'LaserAway', 'shop': 'beauty'}"
41.8815519,-87.6367203,amenity,loading_dock,"{'addr:city': 'Chicago', 'addr:housenumber': '1', 'addr:postcode': '60606', 'addr:state': 'IL', 'addr:street': 'South Lower Wacker Service Drive', 'amenity': 'loading_dock', 'ref': 'OSW'}"
41.8815534,-87.6487643,healthcare,clinic,"{'addr:city': 'Chicago', 'addr:housenumber': '839', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'amenity': 'clinic', 'branch': 'West Loop', 'check_date': '2024-12-15', 'healthcare': 'clinic', 'name': 'RUSH'}"
41.8815566,-87.6501336,leisure,fitness_centre,"{'addr:city': 'Chicago', 'addr:housenumber': '907', 'addr:postcode': '60607', 'addr:state': 'IL', 'addr:street': 'West Madison Street', 'brand': 'Club Pilates', 'brand:wikidata': 'Q109328844', 'check_date': '2025-01-06', 'leisure': 'fitness_centre', 'name': 'Club Pilates', 'sport': 'pilates'}"
41.8815571,-87.6259556,shop,tobacco,"{'addr:city': 'Chicago', 'addr:housenumber': '19', 'addr:postcode': '60603', 'addr:state': 'IL', 'addr:street': 'South Wabash Avenue', 'name': 'Iwan Ries', 'opening_hours': 'Mo-Fr 09:00-17:30, 09:00-18:00; Sa 09:00-17:00', 'phone': '+1-312-372-1306', 'shop': 'tobacco', 'website': 'https://www.iwanries.com/'}"
41.8815583,-87.6330625,amenity,parking_entrance,{'amenity': 'parking_entrance'}
